RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31
395012,48,"Raleigh, NC",Msa,NC,1022.0,1116.0,1343.0,1537.0,1704.0,1780.0,1799.0,1734.0,1533.0,1418.0,1251.0,1147.0,1127.0,1234.0,1561.0,1749.0,1923.0,2048.0,2068.0,1998.0,1839.0,1781.0,1690.0,1490.0,1442.0,1494.0,1771.0,1757.0,1930.0,2030.0,2196.0,2181.0,2070.0,2018.0,1827.0,1600.0,"","","","",""
394388,49,"Birmingham, AL",Msa,AL,1075.0,1217.0,1565.0,1815.0,1964.0,1975.0,1912.0,1842.0,1650.0,1540.0,1352.0,1212.0,1176.0,1307.0,1694.0,1966.0,2157.0,2154.0,2080.0,1997.0,1873.0,1761.0,1542.0,1350.0,1336.0,1476.0,1802.0,1877.0,2097.0,2255.0,2509.0,2598.0,2563.0,2461.0,2256.0,1969.0,1749.0,1621.0,1686.0,1634.0,1579.0
395031,51,"Rochester, NY",Msa,NY,581.0,566.0,689.0,831.0,990.0,1063.0,1095.0,1058.0,986.0,933.0,835.0,726.0,627.0,626.0,738.0,904.0,1063.0,1173.0,1193.0,1155.0,1076.0,1010.0,888.0,765.0,670.0,699.0,796.0,746.0,824.0,1015.0,1301.0,1449.0,1421.0,1369.0,1221.0,978.0,"","","","",""
395167,53,"Tucson, AZ",Msa,AZ,2090.0,2311.0,2773.0,2838.0,2914.0,2788.0,2678.0,2604.0,2397.0,2247.0,1906.0,1644.0,1607.0,1717.0,2315.0,2516.0,2632.0,2333.0,2205.0,2090.0,1960.0,1873.0,1752.0,1636.0,1700.0,1874.0,2144.0,2071.0,2147.0,2199.0,2324.0,2280.0,2272.0,2294.0,2265.0,2085.0,1933.0,1775.0,1802.0,1770.0,1812.0
395238,57,"Worcester, MA",Msa,MA,537.0,515.0,647.0,776.0,973.0,1050.0,1058.0,999.0,915.0,894.0,780.0,680.0,571.0,561.0,691.0,840.0,1002.0,1075.0,1064.0,1006.0,941.0,921.0,848.0,704.0,601.0,592.0,729.0,723.0,800.0,876.0,987.0,1019.0,978.0,961.0,864.0,699.0,"","","","",""
394753,64,"Knoxville, TN",Msa,TN,848.0,912.0,1078.0,1203.0,1322.0,1363.0,1402.0,1396.0,1311.0,1172.0,1016.0,884.0,837.0,857.0,1036.0,1174.0,1273.0,1338.0,1356.0,1379.0,1333.0,1265.0,1180.0,1024.0,1015.0,1031.0,1178.0,1184.0,1320.0,1442.0,1557.0,1533.0,1468.0,1430.0,1388.0,1256.0,1197.0,1168.0,1304.0,1368.0,1475.0
394653,65,"Greenville, SC",Msa,SC,1281.0,1341.0,1622.0,1756.0,1929.0,1882.0,1874.0,1846.0,1749.0,1687.0,1493.0,1329.0,1308.0,1439.0,1829.0,2074.0,2339.0,2357.0,2385.0,2274.0,2209.0,2035.0,1903.0,1677.0,1659.0,1709.0,1949.0,2021.0,2206.0,2374.0,2566.0,2582.0,2549.0,2450.0,2244.0,1987.0,"","","","",""
394952,66,"Ventura, CA",Msa,CA,552.0,555.0,652.0,697.0,774.0,785.0,819.0,806.0,768.0,720.0,627.0,558.0,532.0,576.0,687.0,761.0,863.0,872.0,903.0,875.0,850.0,772.0,682.0,587.0,562.0,592.0,638.0,559.0,563.0,674.0,891.0,971.0,929.0,917.0,851.0,789.0,"","","","",""
394521,70,"Dayton, OH",Msa,OH,490.0,541.0,679.0,773.0,874.0,908.0,959.0,925.0,869.0,798.0,704.0,617.0,559.0,565.0,764.0,952.0,1113.0,1156.0,1188.0,1214.0,1154.0,1069.0,978.0,848.0,829.0,855.0,990.0,989.0,1065.0,1130.0,1249.0,1288.0,1289.0,1271.0,1187.0,1030.0,932.0,851.0,955.0,1031.0,1142.0
394648,73,"Greensboro, NC",Msa,NC,"","","","","","","","","","","",621.0,627.0,678.0,801.0,866.0,931.0,930.0,936.0,911.0,906.0,857.0,782.0,672.0,653.0,678.0,777.0,753.0,827.0,888.0,993.0,995.0,972.0,947.0,874.0,778.0,733.0,704.0,721.0,594.0,475.0
394304,74,"Akron, OH",Msa,OH,1020.0,977.0,1158.0,1343.0,1587.0,1681.0,1787.0,1784.0,1658.0,1482.0,1333.0,1143.0,1043.0,975.0,1202.0,1375.0,1540.0,1584.0,1653.0,1656.0,1616.0,1488.0,1305.0,1201.0,1168.0,1237.0,1362.0,1376.0,1513.0,1658.0,1904.0,2057.0,2223.0,2203.0,2066.0,1642.0,1382.0,1047.0,962.0,875.0,981.0
395134,77,"Stockton, CA",Msa,CA,544.0,522.0,592.0,625.0,703.0,711.0,750.0,758.0,725.0,685.0,611.0,543.0,507.0,513.0,606.0,685.0,758.0,759.0,789.0,780.0,778.0,737.0,664.0,594.0,551.0,577.0,632.0,579.0,593.0,659.0,782.0,823.0,823.0,811.0,759.0,650.0,"","","","",""
394457,78,"Charleston, SC",Msa,SC,1000.0,1052.0,1273.0,1389.0,1498.0,1494.0,1462.0,1386.0,1163.0,1094.0,982.0,949.0,945.0,1047.0,1322.0,1478.0,1602.0,1576.0,1562.0,1466.0,1323.0,1252.0,1135.0,1064.0,1037.0,1193.0,1401.0,1386.0,1494.0,1658.0,1881.0,1924.0,1803.0,1729.0,1554.0,1419.0,"","","","",""
394484,80,"Colorado Springs, CO",Msa,CO,1425.0,1338.0,1337.0,1354.0,1534.0,1619.0,1637.0,1603.0,1520.0,1427.0,1279.0,1175.0,1164.0,1134.0,1245.0,1283.0,1429.0,1553.0,1589.0,1578.0,1445.0,1380.0,1170.0,1018.0,879.0,874.0,913.0,823.0,897.0,922.0,1033.0,1011.0,1126.0,1245.0,1227.0,1021.0,"","","","",""
395115,83,"Springfield, MA",Msa,MA,305.0,291.0,365.0,458.0,554.0,598.0,608.0,576.0,532.0,519.0,470.0,405.0,334.0,330.0,418.0,511.0,610.0,629.0,623.0,600.0,573.0,542.0,481.0,400.0,338.0,341.0,417.0,425.0,460.0,488.0,566.0,576.0,567.0,556.0,515.0,440.0,"","","","",""
395160,86,"Toledo, OH",Msa,OH,477.0,497.0,647.0,734.0,827.0,800.0,817.0,791.0,758.0,700.0,612.0,517.0,474.0,481.0,608.0,742.0,872.0,885.0,860.0,800.0,751.0,712.0,650.0,572.0,528.0,555.0,649.0,651.0,715.0,796.0,894.0,928.0,921.0,900.0,808.0,665.0,587.0,563.0,640.0,712.0,784.0
394666,96,"Harrisburg, PA",Msa,PA,581.0,562.0,687.0,775.0,938.0,956.0,993.0,898.0,823.0,794.0,707.0,636.0,566.0,564.0,679.0,764.0,881.0,913.0,913.0,898.0,850.0,802.0,719.0,635.0,604.0,588.0,635.0,524.0,505.0,551.0,688.0,700.0,673.0,682.0,672.0,580.0,"","","","",""
394602,159,"Fort Collins, CO",Msa,CO,"","","","","","","","","","","","","","","","","","",776.0,653.0,591.0,534.0,470.0,396.0,375.0,401.0,495.0,459.0,537.0,624.0,788.0,801.0,709.0,594.0,451.0,373.0,335.0,284.0,258.0,233.0,265.0
