RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30
394355,35,"Austin, TX",Msa,TX,188833.0,193250.0,195750.0,196917.0,197497.0,194497.0,191147.0,188983.0,187147.0,185497.0,184327.0,183330.0,186663.0,188292.0,194125.0,195425.0,193467.0,188967.0,186000.0,182667.0,184667.0,181333.0,183721.0,181371.0,186346.0,187625.0,192308.0,200684.0,204017.0,203351.0,196667.0,190058.0,190190.0,186857.0,190132.0,185833.0,189167.0,191583.0,197417.0,197083.0,196667.0,193483.0,193483.0,189817.0,189500.0,184355.0,185412.0,188745.0,197890.0,205167.0,210871.0,212871.0,212704.0,208000.0,203967.0,201133.0,203633.0,204642.0,206875.0,209660.0,217209.0,224623.0,228646.0,229923.0,226442.0,222967.0,219500.0,219667.0,221333.0,219658.0,222825.0,226058.0,234400.0,239567.0,245333.0,247525.0,249192.0,245158.0,243146.0,241146.0,243846.0,244567.0,244900.0,247233.0,255983.0,264650.0,269650.0,271000.0,269000.0,264000.0,260000.0,260000.0,265000.0,264355.0,265688.0,267375.0,276320.0,282910.0,288890.0,288924.0,287741.0,281408.0,280405.0,281330.0,286663.0,284500.0,284167.0,284937.0,293437.0,299437.0,305333.0,305000.0,301201.0,294201.0,290696.0,289828.0,294495.0,296286.0,299286.0,297951.0,304665.0,310748.0,318083.0,318083.0,319333.0,312833.0,309500.0,302167.0,303333.0,300833.0,299133.0,300967.0,308467.0,321735.0,328235.0,329874.0,326606.0,322273.0,322297.0,318997.0,321477.0,316480.0,319813.0,323333.0,330000.0,332417.0,335750.0,344833.0,352417.0,357417.0,361667.0,365875.0,370875.0,371042.0,381833.0,401833.0,437640.0
395194,36,"Virginia Beach, VA",Msa,VA,223207.0,225357.0,228650.0,232483.0,235667.0,230667.0,225833.0,222583.0,222639.0,220805.0,217205.0,217150.0,220983.0,226167.0,229983.0,231899.0,231899.0,229750.0,225000.0,220333.0,219150.0,220817.0,223817.0,223667.0,222000.0,222000.0,227333.0,234000.0,238083.0,237417.0,232417.0,230167.0,228833.0,228833.0,225333.0,219333.0,217667.0,217667.0,223000.0,224667.0,226333.0,223333.0,215000.0,211633.0,211633.0,211300.0,208333.0,205000.0,211767.0,216552.0,223200.0,226433.0,228648.0,227083.0,225750.0,223417.0,223333.0,221026.0,218692.0,215359.0,216000.0,219667.0,228667.0,234667.0,238333.0,231000.0,225000.0,220000.0,218333.0,213333.0,209085.0,210718.0,217385.0,222967.0,229566.0,232233.0,233400.0,228500.0,223833.0,223000.0,223000.0,221667.0,218667.0,217333.0,220667.0,226667.0,231333.0,238550.0,240517.0,239350.0,232100.0,226722.0,227222.0,226959.0,226454.0,224754.0,230050.0,235300.0,241670.0,243003.0,244003.0,240000.0,238633.0,237633.0,239133.0,235833.0,234103.0,232270.0,236603.0,239000.0,246667.0,249000.0,250000.0,243417.0,240083.0,238383.0,238467.0,236800.0,238093.0,239593.0,241260.0,245667.0,250000.0,253333.0,250000.0,246500.0,244833.0,244333.0,242917.0,237883.0,238383.0,237633.0,244333.0,249333.0,256633.0,261633.0,261600.0,259967.0,254933.0,250967.0,249267.0,248467.0,248133.0,251167.0,255333.0,263667.0,266988.0,273655.0,274322.0,277067.0,274567.0,274900.0,272500.0,268333.0,265000.0,264300.0,271633.0
394902,37,"Nashville, TN",Msa,TN,165658.0,169908.0,174600.0,176367.0,174367.0,171033.0,167707.0,165632.0,163999.0,163375.0,163550.0,162550.0,161400.0,161967.0,164617.0,166317.0,164899.0,159916.0,156582.0,155333.0,157667.0,157417.0,156067.0,155367.0,155504.0,159423.0,163542.0,170288.0,173719.0,172800.0,169500.0,164167.0,162667.0,162000.0,159300.0,156633.0,155633.0,158833.0,163167.0,169167.0,173500.0,170165.0,163498.0,159332.0,163380.0,163347.0,162830.0,158783.0,161150.0,166633.0,173373.0,179707.0,179707.0,176300.0,173267.0,173300.0,175967.0,172667.0,172333.0,168000.0,173000.0,177000.0,187000.0,192000.0,192167.0,188833.0,185583.0,185410.0,185873.0,183999.0,182239.0,180804.0,183229.0,186995.0,195467.0,199867.0,202617.0,196975.0,194608.0,194525.0,197333.0,197667.0,196967.0,197300.0,199967.0,205667.0,212300.0,217358.0,217358.0,216058.0,214310.0,214710.0,217210.0,218200.0,217750.0,216583.0,219950.0,227333.0,234000.0,240831.0,241164.0,240164.0,239330.0,238997.0,241663.0,240667.0,241633.0,243300.0,246983.0,253683.0,260017.0,264667.0,266333.0,265410.0,263743.0,264377.0,267282.0,268360.0,268393.0,267411.0,271333.0,275833.0,281800.0,287283.0,289283.0,282650.0,278800.0,276283.0,282850.0,282050.0,282204.0,281971.0,285804.0,292667.0,299000.0,303251.0,304918.0,302251.0,301333.0,302516.0,307516.0,306850.0,303500.0,303172.0,307172.0,310338.0,310667.0,316000.0,321667.0,323667.0,325650.0,323983.0,325317.0,321175.0,325075.0,329072.0,339468.0
395005,38,"Providence, RI",Msa,RI,253300.0,252383.0,254750.0,254750.0,252333.0,245000.0,241667.0,234250.0,230667.0,222333.0,217083.0,214667.0,215000.0,216833.0,220500.0,223500.0,227667.0,225083.0,221917.0,216917.0,213500.0,213333.0,213333.0,213333.0,214000.0,213967.0,218967.0,224633.0,230333.0,230333.0,227000.0,222967.0,221300.0,219300.0,216000.0,212250.0,204917.0,206583.0,212000.0,220000.0,218333.0,215109.0,208443.0,204276.0,197500.0,195333.0,192800.0,192800.0,193550.0,197667.0,206000.0,212917.0,217167.0,210400.0,206567.0,204900.0,208250.0,204917.0,201083.0,198167.0,199833.0,207000.0,218333.0,226667.0,229667.0,224667.0,221000.0,216333.0,213000.0,213333.0,210000.0,210000.0,208775.0,213775.0,222108.0,228333.0,231333.0,227667.0,229333.0,228000.0,226000.0,222667.0,217650.0,218317.0,214983.0,223333.0,231667.0,241667.0,245000.0,242417.0,239083.0,234083.0,232300.0,232200.0,230867.0,231900.0,233667.0,240000.0,246667.0,254500.0,257833.0,256167.0,250000.0,250000.0,246667.0,245000.0,239667.0,238833.0,243833.0,249167.0,261333.0,267121.0,271454.0,270121.0,266000.0,265333.0,262000.0,258633.0,254967.0,255742.0,260775.0,266358.0,274267.0,279933.0,281017.0,277333.0,274000.0,272333.0,269667.0,265667.0,262300.0,264967.0,271600.0,283300.0,291633.0,298333.0,298333.0,297417.0,293417.0,293417.0,289333.0,290250.0,284917.0,291550.0,297133.0,306633.0,308333.0,313833.0,323000.0,330333.0,334000.0,331667.0,329333.0,324650.0,318817.0,320483.0,326833.0
394862,39,"Milwaukee, WI",Msa,WI,179317.0,185650.0,189650.0,193384.0,195567.0,193150.0,188417.0,183917.0,181333.0,180667.0,180000.0,178000.0,179667.0,177967.0,182133.0,182800.0,185500.0,182667.0,177667.0,173333.0,172000.0,173000.0,174034.0,174368.0,171868.0,172167.0,173833.0,182583.0,189583.0,191583.0,188233.0,183733.0,177667.0,173683.0,173150.0,170367.0,166872.0,162906.0,168089.0,174317.0,177567.0,175533.0,171217.0,165300.0,163567.0,159900.0,154233.0,151333.0,155333.0,162667.0,170167.0,172833.0,180167.0,180667.0,177750.0,165383.0,156050.0,151133.0,150333.0,151667.0,156500.0,164000.0,174000.0,181667.0,186333.0,181333.0,176333.0,170333.0,168167.0,164750.0,162717.0,164883.0,165050.0,170417.0,175250.0,184667.0,189333.0,188600.0,185533.0,183367.0,182350.0,175917.0,169083.0,167333.0,174000.0,184667.0,193333.0,195000.0,198333.0,192917.0,193550.0,183550.0,182300.0,176333.0,173667.0,173667.0,178967.0,185967.0,194300.0,194333.0,197667.0,196000.0,196000.0,190750.0,182383.0,180433.0,174683.0,178717.0,182333.0,193167.0,202467.0,207433.0,212267.0,206067.0,202733.0,198733.0,196633.0,190417.0,183750.0,183750.0,192667.0,199633.0,211300.0,218633.0,225000.0,220000.0,213333.0,210333.0,205333.0,200333.0,193333.0,199900.0,206567.0,212733.0,212833.0,210600.0,212000.0,210333.0,205900.0,201333.0,195417.0,193717.0,190050.0,194967.0,203333.0,212333.0,216167.0,218817.0,225483.0,227650.0,225250.0,219250.0,215917.0,212682.0,209915.0,210415.0,216733.0
394714,40,"Jacksonville, FL",Msa,FL,190933.0,192633.0,194950.0,197817.0,197150.0,194500.0,190833.0,186500.0,182500.0,178917.0,179583.0,178917.0,176133.0,173800.0,176133.0,178667.0,179167.0,172750.0,170083.0,166248.0,164332.0,163332.0,162333.0,165000.0,166567.0,166567.0,166883.0,162317.0,164317.0,163000.0,162833.0,163000.0,159667.0,157833.0,150000.0,151667.0,151633.0,157300.0,157300.0,160533.0,159833.0,158167.0,156300.0,153555.0,154353.0,149668.0,147547.0,143582.0,148267.0,153167.0,162333.0,164833.0,166467.0,159933.0,159767.0,159767.0,161374.0,164674.0,162214.0,164440.0,168390.0,176717.0,184750.0,187833.0,191167.0,189833.0,187500.0,184998.0,186665.0,186708.0,188443.0,192460.0,195750.0,201800.0,204000.0,207967.0,205183.0,201100.0,198467.0,198450.0,202150.0,198567.0,200250.0,199133.0,203050.0,204717.0,208663.0,210997.0,208630.0,203066.0,202400.0,204766.0,208417.0,206750.0,203083.0,201333.0,201300.0,206615.0,211615.0,217982.0,218833.0,214500.0,211867.0,211033.0,214367.0,210667.0,209089.0,208423.0,215089.0,221667.0,226663.0,231663.0,228997.0,227333.0,223223.0,224389.0,227723.0,228500.0,231667.0,232000.0,236330.0,237997.0,242986.0,245989.0,247322.0,243663.0,241846.0,243530.0,246866.0,243363.0,242012.0,241646.0,247133.0,248800.0,250267.0,254767.0,257267.0,257000.0,253333.0,250833.0,252500.0,252442.0,254075.0,254905.0,257963.0,260663.0,262663.0,267997.0,270997.0,272333.0,272000.0,273000.0,274667.0,271563.0,270622.0,273037.0,282140.0
394849,41,"Memphis, TN",Msa,TN,141718.0,146635.0,148400.0,151733.0,152483.0,150617.0,144633.0,142346.0,141796.0,142113.0,139383.0,138967.0,139983.0,145254.0,147921.0,151921.0,150167.0,150167.0,145167.0,143500.0,140750.0,137417.0,135067.0,135521.0,138113.0,140963.0,141592.0,142233.0,145550.0,147217.0,147317.0,146233.0,142900.0,137567.0,133000.0,131825.0,135292.0,133625.0,135467.0,136167.0,139133.0,139550.0,138033.0,136733.0,135067.0,134417.0,129811.0,130394.0,135294.0,139900.0,142900.0,146500.0,148167.0,145500.0,137000.0,132000.0,129000.0,129000.0,130100.0,131100.0,134433.0,141667.0,149000.0,156667.0,158467.0,157300.0,151967.0,151833.0,149000.0,147333.0,140667.0,141167.0,142167.0,148800.0,154633.0,160633.0,160333.0,157499.0,151499.0,148499.0,144667.0,143000.0,144667.0,145000.0,150333.0,153333.0,161667.0,161667.0,162817.0,158817.0,157983.0,156833.0,154167.0,149667.0,145000.0,145167.0,148617.0,155283.0,165117.0,170500.0,171375.0,164042.0,161208.0,161083.0,161750.0,157383.0,152267.0,151267.0,157133.0,162917.0,170583.0,176083.0,176667.0,173333.0,168500.0,167833.0,166167.0,166333.0,159333.0,159500.0,161167.0,173500.0,181000.0,186833.0,183500.0,179833.0,175667.0,173983.0,171650.0,166650.0,168000.0,169667.0,176333.0,181667.0,191667.0,199333.0,199300.0,192967.0,185967.0,184333.0,185667.0,184417.0,184250.0,186083.0,195867.0,202700.0,209200.0,211667.0,215250.0,217250.0,218583.0,218333.0,215667.0,208333.0,201667.0,204000.0,211083.0
394935,42,"Oklahoma City, OK",Msa,OK,119289.0,122750.0,126667.0,127000.0,128167.0,125500.0,125167.0,122333.0,121333.0,121167.0,122833.0,125225.0,123692.0,125192.0,126467.0,130550.0,129217.0,127883.0,125167.0,125000.0,123667.0,122317.0,121650.0,123150.0,124833.0,126167.0,129000.0,130667.0,131000.0,130333.0,129000.0,131000.0,130000.0,131333.0,128917.0,128417.0,126750.0,130133.0,133633.0,136967.0,135250.0,132250.0,131250.0,130167.0,131000.0,130500.0,130833.0,131000.0,131833.0,135750.0,138083.0,140250.0,140500.0,141167.0,142167.0,142167.0,141333.0,138833.0,138000.0,138833.0,140500.0,141583.0,143917.0,148583.0,151000.0,149667.0,145833.0,143833.0,144667.0,143333.0,143833.0,144667.0,148500.0,151667.0,155000.0,158333.0,158333.0,156833.0,155833.0,155833.0,156833.0,154500.0,154342.0,152036.0,152832.0,154656.0,160463.0,164633.0,164967.0,162158.0,159692.0,157025.0,155833.0,156333.0,156333.0,156667.0,157167.0,160167.0,162500.0,165667.0,166333.0,164833.0,163067.0,162383.0,163633.0,162400.0,162583.0,162167.0,163500.0,165000.0,168000.0,169333.0,169833.0,168667.0,165667.0,164000.0,164000.0,164000.0,164500.0,164667.0,168600.0,171100.0,171434.0,172500.0,172000.0,173667.0,173667.0,173333.0,172333.0,172667.0,176000.0,179667.0,183667.0,185333.0,191000.0,190167.0,191817.0,188150.0,187983.0,187667.0,188500.0,187500.0,187833.0,189000.0,193333.0,195667.0,199253.0,202587.0,208587.0,208667.0,208833.0,207167.0,206833.0,204996.0,204996.0,207329.0,211333.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,136583.0,139250.0,142333.0,143700.0,145019.0,142519.0,141119.0,135467.0,133967.0,132167.0,131667.0,130539.0,133339.0,135672.0,139433.0,140133.0,141633.0,139825.0,137492.0,134125.0,133300.0,132967.0,134333.0,136650.0,137983.0,141273.0,142623.0,146623.0,148950.0,148617.0,144475.0,144183.0,143183.0,143992.0,141667.0,141667.0,141250.0,141667.0,143500.0,147250.0,147500.0,145583.0,142917.0,140788.0,139021.0,137688.0,136483.0,139000.0,141317.0,144933.0,145933.0,145950.0,144500.0,143500.0,144467.0,145450.0,145783.0,141150.0,136667.0,134133.0,136100.0,141933.0,149133.0,154833.0,155333.0,152333.0,147783.0,146117.0,142117.0,140583.0,137583.0,138000.0,140067.0,144233.0,150058.0,154075.0,156242.0,154167.0,151800.0,148433.0,147433.0,144883.0,145817.0,146900.0,151150.0,157750.0,163983.0,167317.0,164983.0,158500.0,155167.0,152000.0,153633.0,152633.0,151083.0,151100.0,152350.0,158567.0,163583.0,171500.0,173167.0,172667.0,167783.0,167117.0,164250.0,162617.0,159283.0,159317.0,162333.0,168000.0,176000.0,181333.0,181333.0,178000.0,174667.0,174667.0,175000.0,173833.0,172167.0,170667.0,173167.0,178167.0,184667.0,190333.0,190300.0,185300.0,180800.0,179167.0,181650.0,180783.0,181433.0,180602.0,181968.0,187018.0,195367.0,203367.0,204300.0,200133.0,195800.0,192000.0,192833.0,189167.0,189650.0,189650.0,194983.0,198333.0,204362.0,212695.0,219362.0,220000.0,216667.0,215000.0,211667.0,208833.0,205467.0,207967.0,211633.0
394669,44,"Hartford, CT",Msa,CT,235133.0,239467.0,241167.0,242167.0,246167.0,241167.0,238333.0,231667.0,228333.0,219983.0,215900.0,214233.0,216917.0,217667.0,225733.0,231367.0,233033.0,226633.0,220667.0,219750.0,222333.0,223333.0,221667.0,220057.0,216723.0,219307.0,223333.0,231967.0,236967.0,235667.0,233700.0,231700.0,231333.0,228000.0,220667.0,213983.0,213950.0,215117.0,221550.0,223417.0,226583.0,223500.0,218000.0,211333.0,204250.0,200083.0,200083.0,200467.0,202267.0,205600.0,215217.0,224567.0,229233.0,221317.0,217667.0,211333.0,212983.0,207567.0,199750.0,192767.0,196850.0,206333.0,219583.0,225250.0,229250.0,224667.0,219917.0,211917.0,206883.0,205133.0,207300.0,205333.0,202667.0,204500.0,213500.0,223000.0,225000.0,222250.0,212900.0,209947.0,207864.0,204547.0,196167.0,196600.0,201600.0,209600.0,217000.0,220333.0,223333.0,218667.0,213667.0,208000.0,207667.0,207667.0,209333.0,204333.0,206000.0,210333.0,224333.0,231000.0,234000.0,228333.0,223333.0,217333.0,213000.0,211167.0,207833.0,208583.0,211250.0,218917.0,227467.0,233575.0,235908.0,229275.0,223333.0,215583.0,214217.0,210883.0,213600.0,216633.0,222217.0,224917.0,231250.0,237067.0,242900.0,234883.0,227483.0,216650.0,216667.0,212667.0,209333.0,208333.0,214000.0,224000.0,231833.0,237500.0,239167.0,234000.0,228300.0,226467.0,226133.0,226167.0,221333.0,224667.0,230333.0,238667.0,241417.0,245750.0,252417.0,256000.0,256833.0,255167.0,255833.0,254333.0,250967.0,249300.0,253300.0
395022,45,"Richmond, VA",Msa,VA,216650.0,223317.0,226039.0,228320.0,229987.0,223598.0,219583.0,214917.0,218464.0,215214.0,211336.0,203121.0,201455.0,205000.0,208445.0,210778.0,209111.0,204908.0,202542.0,199208.0,203300.0,205867.0,203578.0,198501.0,195968.0,199923.0,203333.0,209983.0,214983.0,213225.0,208242.0,203242.0,203333.0,201575.0,194033.0,192367.0,190792.0,195000.0,197317.0,202067.0,207067.0,202750.0,196317.0,188900.0,192567.0,187250.0,183158.0,177825.0,185825.0,192333.0,202667.0,210000.0,211642.0,202642.0,194308.0,195848.0,199848.0,199598.0,194750.0,193083.0,195667.0,201500.0,209833.0,214167.0,217667.0,214333.0,213833.0,207833.0,209492.0,204975.0,201642.0,199983.0,203333.0,210833.0,217167.0,218817.0,222383.0,217717.0,217067.0,213500.0,216833.0,212500.0,208333.0,204667.0,208000.0,216333.0,220667.0,226667.0,227333.0,222500.0,219833.0,218417.0,222583.0,220917.0,218000.0,216848.0,219314.0,224648.0,230800.0,235833.0,235833.0,230833.0,228317.0,229983.0,231575.0,228925.0,227258.0,227333.0,230833.0,233573.0,240223.0,246057.0,248317.0,244233.0,235900.0,233928.0,237861.0,240861.0,240937.0,238353.0,242853.0,246417.0,252333.0,255667.0,255667.0,249167.0,243333.0,243308.0,246308.0,244642.0,241333.0,242500.0,250167.0,257500.0,263333.0,266633.0,269300.0,265967.0,263333.0,260992.0,264992.0,261992.0,257667.0,255633.0,263617.0,273600.0,276633.0,279517.0,279825.0,283492.0,284625.0,286000.0,286667.0,281983.0,282458.0,283125.0,293475.0
394910,46,"New Orleans, LA",Msa,LA,165900.0,167567.0,167667.0,172667.0,173333.0,174167.0,169833.0,165833.0,164333.0,159300.0,159300.0,157600.0,160633.0,162133.0,164750.0,171750.0,171750.0,171000.0,164300.0,162433.0,159600.0,157967.0,156785.0,158452.0,160085.0,162300.0,162317.0,165350.0,168017.0,166167.0,166167.0,164500.0,167111.0,164111.0,162444.0,157767.0,157267.0,158900.0,164467.0,166089.0,164456.0,161122.0,158333.0,158000.0,157667.0,155967.0,152967.0,151633.0,155000.0,158333.0,162233.0,163475.0,165142.0,163575.0,161333.0,158000.0,158650.0,161992.0,160292.0,157308.0,156167.0,164200.0,171700.0,176733.0,175317.0,172200.0,168967.0,167383.0,168650.0,167317.0,165650.0,165800.0,165550.0,169430.0,170263.0,173847.0,171933.0,169967.0,166050.0,169050.0,170916.0,169499.0,164533.0,164667.0,168500.0,175167.0,177583.0,181717.0,179983.0,175900.0,172567.0,172050.0,175383.0,172750.0,172417.0,171550.0,174883.0,180767.0,183480.0,187113.0,183280.0,181267.0,175967.0,178167.0,176667.0,180267.0,177567.0,179400.0,177467.0,184167.0,190618.0,198885.0,197552.0,192767.0,188917.0,187583.0,192838.0,193588.0,192255.0,187630.0,186301.0,191134.0,198638.0,205717.0,205883.0,202250.0,197000.0,197000.0,197000.0,196583.0,196583.0,196917.0,199333.0,202667.0,210333.0,217483.0,219150.0,215967.0,214483.0,216150.0,219000.0,219667.0,216317.0,213317.0,215300.0,218983.0,224650.0,227000.0,230833.0,229167.0,229133.0,229967.0,231633.0,230000.0,228333.0,231500.0,237663.0
394425,47,"Buffalo, NY",Msa,NY,113333.0,117667.0,119333.0,120750.0,120383.0,117050.0,116300.0,114333.0,111000.0,106617.0,103950.0,107283.0,110657.0,115623.0,118630.0,122073.0,122107.0,119767.0,116050.0,115717.0,116290.0,119907.0,118740.0,115500.0,114833.0,116333.0,121633.0,124967.0,127633.0,130333.0,130333.0,128650.0,124650.0,124650.0,122000.0,119650.0,116783.0,118950.0,123967.0,126833.0,129667.0,130667.0,127893.0,123893.0,120727.0,117500.0,115817.0,116650.0,117650.0,122500.0,125833.0,130833.0,131633.0,129933.0,128100.0,128133.0,126500.0,125333.0,121667.0,120833.0,121333.0,124833.0,129200.0,134667.0,138667.0,138467.0,134833.0,129667.0,126333.0,124150.0,122167.0,121833.0,122517.0,125833.0,128550.0,132050.0,137017.0,137967.0,136633.0,130667.0,128000.0,125833.0,124167.0,122500.0,126371.0,127371.0,133338.0,135133.0,140887.0,139920.0,137087.0,133017.0,130142.0,131142.0,131125.0,131586.0,129919.0,129936.0,136017.0,142017.0,148623.0,147157.0,145823.0,141167.0,139050.0,135867.0,133067.0,131993.0,133509.0,139593.0,146583.0,151883.0,155148.0,156148.0,153848.0,150333.0,146333.0,145333.0,143667.0,142833.0,142800.0,145967.0,149800.0,158167.0,163267.0,165933.0,161267.0,158319.0,153986.0,151019.0,148283.0,148250.0,150883.0,155300.0,163667.0,170300.0,175800.0,174133.0,171833.0,166000.0,164300.0,161633.0,159967.0,158926.0,163017.0,171351.0,174092.0,179000.0,183000.0,189667.0,190667.0,188333.0,186667.0,183333.0,179250.0,175950.0,179283.0
395012,48,"Raleigh, NC",Msa,NC,197667.0,201000.0,205667.0,212000.0,212000.0,205000.0,205000.0,201667.0,203833.0,199167.0,197750.0,196917.0,192917.0,191000.0,186167.0,189417.0,190000.0,187333.0,185917.0,185000.0,188667.0,191833.0,186750.0,185917.0,185583.0,192292.0,200292.0,201792.0,203500.0,201833.0,201333.0,205000.0,203317.0,201567.0,195867.0,192550.0,190967.0,193667.0,199500.0,203917.0,202583.0,196417.0,193667.0,195750.0,199417.0,194083.0,189000.0,187333.0,196000.0,202833.0,207000.0,206633.0,204467.0,200300.0,198967.0,204300.0,207633.0,206333.0,197000.0,197000.0,198333.0,207000.0,208667.0,213667.0,214500.0,212167.0,213833.0,211000.0,217500.0,214167.0,215333.0,212833.0,215083.0,218917.0,221917.0,224667.0,224667.0,223000.0,222667.0,222667.0,221667.0,218333.0,216316.0,220983.0,224006.0,229525.0,235191.0,239168.0,240167.0,235500.0,235833.0,236333.0,237000.0,232667.0,229333.0,229000.0,234333.0,240333.0,247333.0,249333.0,250000.0,248333.0,250000.0,250000.0,252000.0,252667.0,251667.0,253000.0,257333.0,265000.0,269333.0,270167.0,268500.0,264833.0,264333.0,266000.0,270333.0,269333.0,270333.0,270333.0,276000.0,278833.0,282167.0,283500.0,283000.0,281333.0,278333.0,280000.0,279917.0,282417.0,281917.0,284333.0,288467.0,291633.0,294300.0,295000.0,295667.0,295667.0,296333.0,299667.0,301333.0,301333.0,299983.0,302650.0,307983.0,310667.0,311000.0,310983.0,314317.0,316317.0,317667.0,317819.0,318486.0,316281.0,316462.0,321462.0,333000.0
394388,49,"Birmingham, AL",Msa,AL,151908.0,156775.0,159742.0,162633.0,159300.0,155567.0,149802.0,149468.0,150235.0,143967.0,140633.0,139633.0,144667.0,150000.0,154567.0,161067.0,163400.0,160833.0,158000.0,154667.0,156000.0,154167.0,152167.0,148500.0,150333.0,155000.0,160224.0,159891.0,159891.0,157333.0,158733.0,158400.0,158407.0,154507.0,150140.0,148943.0,150443.0,156777.0,162133.0,163117.0,162031.0,157198.0,157848.0,154133.0,155800.0,153467.0,154967.0,154933.0,160300.0,166300.0,175983.0,182317.0,181650.0,176579.0,172246.0,173579.0,175667.0,177843.0,176593.0,182760.0,186550.0,197800.0,201633.0,208333.0,206667.0,198333.0,193667.0,190733.0,194067.0,190400.0,189573.0,184573.0,186573.0,188667.0,195300.0,196000.0,196833.0,193533.0,189167.0,183500.0,182133.0,182383.0,181517.0,182217.0,185300.0,194167.0,196367.0,196867.0,189700.0,182548.0,176048.0,172714.0,171667.0,169333.0,167333.0,169667.0,177667.0,185317.0,191650.0,191983.0,188667.0,183333.0,178917.0,178917.0,176917.0,177000.0,173000.0,173333.0,178333.0,188000.0,194250.0,193250.0,189833.0,187000.0,185387.0,183970.0,183853.0,181133.0,180133.0,181800.0,187133.0,196450.0,203150.0,206633.0,201783.0,197533.0,195050.0,195417.0,195817.0,193817.0,192483.0,193333.0,201000.0,210500.0,216800.0,216600.0,213767.0,207433.0,206800.0,206467.0,209500.0,205417.0,205717.0,212350.0,223250.0,228283.0,227946.0,226296.0,225963.0,228233.0,228441.0,230441.0,225508.0,223600.0,222590.0,227290.0,234990.0
